"PWS ID","PWS Name","EPA Region","Primacy Agency","PWS Type","Primacy Type","Owner Type","Primary Source","Activity Status","Deactivation Date","Season Begin Date","Season End Date","Is Wholesaler","Pop Cat 5","Pop Cat 11","Population Served Count","Is Outstanding Performer","Outstanding Performer Date","Is Source Water Protected","Source Water Protection Date","Service Connections Count","Seasonal Startup System","Org Name","Admin Name","Email Address","Phone Number","Phone Ext Number","Fax Number","Alt Phone Number","Address Line1","Address Line2","City Name","State Code","Zip Code","Country Code","First Reported Date","Last Reported Date"
"CA3610023","GREEN VALLEY MWC","Region 9","California","Community water system","State","Private","Surface water purchased","Active","-","-","-","N","<=500","101-500","350","-","-","-","-","1169","-","MULL, RICHARD","MULL, RICHARD","rick@gvlwater.net","909-867-2912","-","909-867-9603","-","P. O. BOX 8300","-","GREEN VALLEY LAKE","CA","92341","US","22-MAR-1979","29-MAR-2019"
"CA2010801","VALLEY STATE PRISON","Region 9","California","Community water system","State","State government","Ground water","Active","-","-","-","N","3,301-10,000","3,301-10,000","3,501","-","-","-","-","667","-","DORRIER, TIMOTHY","DORRIER, TIMOTHY","timothy.dorrier@cdcr.ca.gov","559-665-6100","5850","559-665-6101","-","P.O. BOX 99","-","CHOWCHILLA","CA","93610","US","17-FEB-1996","29-MAR-2019"
"CA4110010","MONTARA WATER AND SANITARY DISTRICT","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","3,301-10,000","3,301-10,000","4,374","-","-","-","-","1641","-","HELDMAIER, CLEMENS","HELDMAIER, CLEMENS","CHELDMAIER@COASTSIDE.NET","650-728-1054","-","-","-","P.O. BOX 370131","-","MONTARA","CA","94037","US","22-MAR-1979","29-MAR-2019"
"CA2000785","VALLEY TEEN RANCH","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","50","-","-","-","-","4","-","_HORN, MIKE","_HORN, MIKE","hornmike@sbcglobal.net","559-977-5289","-","-","-","2610 WEST SHAW #105","-","FRESNO","CA","93711","US","16-MAR-2005","29-MAR-2019"
"CA2000647","JOHN HOVANNISIAN WATER SYSTEM","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","80","-","-","-","-","19","-","_TORRES, MIGUEL","_TORRES, MIGUEL","-","559-776-0069","-","-","-","10535 ROAD 35","-","MADERA","CA","93638","US","27-JAN-1983","29-MAR-2019"
"CA3600166","MILL CREEK MSC","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","315","-","-","-","-","63","-","PRESTON, JIM","PRESTON, JIM","-","909-794-2543","-","-","-","37010 OLD MILL CREEK ROAD","-","MENTONE","CA","92359","US","22-MAR-1979","29-MAR-2019"
"CA3600397","MOSS MOBILE MANOR","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","215","-","-","-","-","43","-","MOSS, LARRY","MOSS, LARRY","-","760-248-6114","-","-","-","12154 PINE STREET","-","NORWALK","CA","90650","US","22-MAR-1979","29-MAR-2019"
"CA1710014","MT. KONOCTI MUTUAL WATER COMPANY","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","501-3,300","1,001-3,300","3,150","-","-","-","-","1567","-","FARR, ALAN","FARR, ALAN","MKONOCTI@YAHOO.COM","707-277-7466","-","707-277-7467","-","9733 STATE HIGHWAY 281","-","KELSEYVILLE","CA","95451","US","22-MAR-1979","29-MAR-2019"
"CA3710023","SANTA FE I.D.","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","10,001-100,000","10,001-50,000","24,316","-","-","-","-","6518","-","BARDIN, MICHAEL","BARDIN, MICHAEL","mbardin@sfidwater.org","858-756-2424","-","-","-","P.O. BOX 409","-","RANCHO SANTA FE","CA","92067","US","22-MAR-1979","29-MAR-2019"
"CA4210017","VANDENBERG VILLAGE COMM. SERV. DIST.","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","3,301-10,000","3,301-10,000","7,146","-","-","-","-","2546","-","BARGET, JOSEPH","BARGET, JOSEPH","jbarget@vvcsd.org","805-733-3417","-","805-733-2109","-","3745 Constellation Road","-","LOMPOC","CA","93436","US","22-MAR-1979","29-MAR-2019"
"CA3610055","YUCAIPA VALLEY WATER DISTRICT","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","10,001-100,000","50,001-100,000","54,310","-","-","-","-","12733","-","ZOBA, JOSEPH","ZOBA, JOSEPH","jzoba@yvwd.us","909-797-5119","-","-","-","P.O. BOX 730","-","YUCAIPA","CA","92399","US","22-MAR-1979","29-MAR-2019"
"CA1410800","CDF - OWENS VALLEY CONSERVATION CAMP","Region 9","California","Community water system","State","State government","Ground water","Active","-","-","-","N","<=500","101-500","180","-","-","-","-","37","-","TABUSH, JOSEPH","TABUSH, JOSEPH","TABUSH@GMAIL.COM","760-387-2565","-","760-387-2295","-","2781 SOUTH ROUND VALLEY RD.","-","BISHOP","CA","93514","US","31-MAR-1980","29-MAR-2019"
"CA4210020","SANTA YNEZ RIVER WATER CONS. DIST. ID#1","Region 9","California","Community water system","State","Local government","Surface water purchased","Active","-","-","-","N","3,301-10,000","3,301-10,000","6,737","-","-","-","-","2435","-","TAMBINI, ERIC","TAMBINI, ERIC","etambini@syrwd.org","805-688-6015","-","805-688-3078","-","PO Box 157","-","SANTA YNEZ","CA","93460","US","22-MAR-1979","29-MAR-2019"
"CA5301017","RUSH CREEK MUTUAL WATER SYSTEM","Region 9","California","Community water system","State","Private","Surface water","Active","-","-","-","N","<=500","<=100","80","-","-","-","-","37","-","TAYLOR, ROBERT","TAYLOR, ROBERT","taylormade1848@gmail.com","530-623-4410","-","-","-","P.O. BOX 1848","-","WEAVERVILLE","CA","96093","US","28-MAR-1986","29-MAR-2019"
"CA4710011","YREKA, CITY OF","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","3,301-10,000","3,301-10,000","7,290","-","-","-","-","2993","-","TAYLOR, ROB","TAYLOR, ROB","RTAYLOR@CI.YREKA.CA.US","530-841-2327","-","530-842-3721","-","856 N. MAIN STREET","-","YREKA","CA","96097","US","22-MAR-1979","29-MAR-2019"
"CA1910157","SUNNY SLOPE WATER CO.","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","10,001-100,000","10,001-50,000","30,700","-","-","-","-","6292","-","TCHENG, KEN","TCHENG, KEN","Ken@sunnyslopewatercompany.com","626-287-5238","-","626-795-7061","-","1040 EL CAMPO DRIVE","-","PASADENA","CA","91107","US","22-MAR-1979","29-MAR-2019"
"CA3610013","LOMA LINDA, CITY OF","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","10,001-100,000","10,001-50,000","23,751","-","-","-","-","5447","-","THAIPJER, JARB","THAIPJER, JARB","JTHAIPEJR@LOMALINDA-CA.GOV","909-799-4401","-","-","-","25541 BARTON ROAD","-","LOMA LINDA","CA","92354","US","22-MAR-1979","29-MAR-2019"
"CA0910019","LAKESIDE PARK ASSOCIATION","Region 9","California","Community water system","State","Private","Surface water","Active","-","-","-","N","501-3,300","501-1,000","1,000","-","-","-","-","134","-","LODING, BOB","LODING, BOB","DOCWTR@AOL.COM","775-586-8834","-","-","-","PO BOX 1775","-","ZEPHYR COVE","NV","89448","US","22-MAR-1979","29-MAR-2019"
"CA1910117","MONTEBELLO-CITY, WATER DEPT.","Region 9","California","Community water system","State","Local government","Surface water purchased","Active","-","-","-","N","3,301-10,000","3,301-10,000","8,223","-","-","-","-","1498","-","DIPRIMIO, ROBERT","DIPRIMIO, ROBERT","RJDIPRIMIO@SGVWATER.COM","626-448-6183","2233","626-582-1571","-","P.O.BOX 6010","-","EL MONTE","CA","91734-2010","US","22-MAR-1979","29-MAR-2019"
"CA1910039","SAN GABRIEL VALLEY WATER CO.-EL MONTE","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N",">100,000","250,001-500,000","257,500","-","-","-","-","45402","-","DIPRIMIO, ROBERT","DIPRIMIO, ROBERT","RJDIPRIMIO@SGVWATER.COM","626-448-6183","2233","626-582-1571","-","P.O.BOX 6010","-","EL MONTE","CA","91734-2010","US","22-MAR-1979","29-MAR-2019"
"CA1910189","SAN GABRIEL VALLEY WATER CO.-MONTEBELLO","Region 9","California","Community water system","State","Private","Ground water purchased","Active","-","-","-","N","3,301-10,000","3,301-10,000","8,635","-","-","-","-","1580","-","DIPRIMIO, ROBERT","DIPRIMIO, ROBERT","RJDIPRIMIO@SGVWATER.COM","626-448-6183","2233","626-582-1571","-","P.O.BOX 6010","-","EL MONTE","CA","91734-2010","US","22-MAR-1979","29-MAR-2019"
"CA4100512","LOMA MAR MUTUAL","Region 9","California","Community water system","State","Private","Surface water","Active","-","-","-","N","<=500","<=100","65","-","-","-","-","34","-","HARTMAN-CARR, WENDY","HARTMAN-CARR, WENDY","whartmancarr@yahoo.com","650-879-9638","-","-","-","P.O. BOX 1","-","LOMA MAR","CA","94021","US","22-MAR-1979","29-MAR-2019"
"CA3301381","CSA 51","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","<=500","101-500","350","-","-","-","-","77","-","JONES, STEVE","JONES, STEVE","shjones@rivco.org","760-227-3203","-","-","-","P.O. Box 316","-","DESERT CENTER","CA","92239","US","22-MAR-1979","29-MAR-2019"
"CA3301577","CSA 62","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","501-3,300","501-1,000","700","-","-","-","-","112","-","JONES, STEVE","JONES, STEVE","shjones@rivco.org","760-922-4909","-","-","-","13341 Mesa Drive","-","BLYTHE","CA","92225","US","22-MAR-1979","29-MAR-2019"
"CA2701034","APPLE AVE WS #02","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","75","-","-","-","-","18","-","MERCADO, EMANUEL","MERCADO, EMANUEL","emercado831@yahoo.com","831-905-7926","-","-","-","PO BOX 1790","-","GREENFIELD","CA","93927","US","22-MAR-1979","29-MAR-2019"
"CA0400151","KEEFER CREEK ESTATES","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","160","-","-","-","-","56","-","_BANDSTRA, ERNIE","_BANDSTRA, ERNIE","epbandstra@sbcglobal.net","530-345-7647","-","-","-","4067 RIO BRAVO DR.","-","CHICO","CA","95973","US","19-FEB-2000","29-MAR-2019"
"CA3710010","HELIX WATER DISTRICT","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N",">100,000","250,001-500,000","273,142","-","-","-","-","56361","-","LUGO, CARLOS","LUGO, CARLOS","carlos.lugo@helixwater.org","619-667-6241","-","-","-","7811 UNIVERSITY AVE.","-","LA MESA","CA","91941","US","22-MAR-1979","29-MAR-2019"
"CA5601105","FILLMORE IRRIGATION CO","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","353","-","-","-","-","169","-","WOODARD, CHRIS","WOODARD, CHRIS","ficwoodard@att.net","-","-","-","-","540 Sespe Avenue #4","-","FILLMORE","CA","93015","US","22-MAR-1979","29-MAR-2019"
"CA4901221","GRATON MUTUAL (GREEN VALLEY HOA)","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","45","-","-","-","-","16","-","BOONE, NICHOLE","BOONE, NICHOLE","nichole.gps@gmail.com","707-541-6233","-","-","-","101 Golf Course Drive, Suite 200","-","ROHNERT PARK","CA","94928","US","12-JUL-1996","29-MAR-2019"
"CA4900797","NORTH STAR MOBILE HOME PARK","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","75","-","-","-","-","76","-","VACA, JULISA","VACA, JULISA","ladivadream1@yahoo.com","707-545-0982","-","707-545-0204","-","3200 Santa Rosa Avenue","-","SANTA ROSA","CA","95407","US","22-MAR-1979","29-MAR-2019"
"CA5310001","WEAVERVILLE C.S.D.","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","Y","3,301-10,000","3,301-10,000","3,554","-","-","-","-","1632","-","SCRIBNER, WES","SCRIBNER, WES","wes@weavervillecsd.com","530-623-5051","-","-","-","PO Box 1510","-","WEAVERVILLE","CA","96093","US","22-MAR-1979","29-MAR-2019"
"CA5304501","SALYER MUTUAL WC (FORMERLY RIVERVIEW AC)","Region 9","California","Community water system","State","Private","Surface water","Active","-","-","-","N","<=500","101-500","211","-","-","-","-","64","-","ROSICKY, PATRICIA","ROSICKY, PATRICIA","salyermutualwc@gmail.com","530-629-2719","-","-","-","P.O.Box 484","-","SALYER","CA","95563","US","06-MAR-1987","29-MAR-2019"
"CA4700523","GRENADA SANITARY DISTRICT","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","280","-","-","-","-","103","-","PECK, PHIL","PECK, PHIL","grenadasanitarydistrict@gmail.com","530-436-2563","-","-","-","P.O. Box 371","-","GRENADA","CA","96038","US","22-MAR-1979","29-MAR-2019"
"CA5400505","HARTLAND CHRISTIAN CAMP","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","40","-","-","-","-","54","-","NUNZIATO, BOB","NUNZIATO, BOB","bob@hartlandcamp.com","559-337-2349","-","559-337-2251","-","57611 ESHOM VALLEY DR","-","BADGER","CA","93603","US","22-MAR-1979","29-MAR-2019"
"CA1400027","CARTAGO MUTUAL WATER COMPANY","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","132","-","-","-","-","40","-","COATS, AARNE","COATS, AARNE","-","760-920-1978","-","-","-","P O BOX 209","-","OLANCHA","CA","93549","US","22-MAR-1979","29-MAR-2019"
"CA1400030","GLENWOOD MOBILE ESTATES","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","300","-","-","-","-","167","-","LEEDS, BEN","LEEDS, BEN","BENLEEDS@AOL.COM","310-815-9015","-","-","-","3385 OVERLAND AVE 2ND FLOOR","-","LOS ANGELES","CA","90034","US","22-MAR-1979","29-MAR-2019"
"CA1400045","PRIMROSE LANE APARTMENTS","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","52","-","-","-","-","26","-","BROWN, GERARD","BROWN, GERARD","GJBROWN6@YAHOO.COM","619-861-4901","-","-","-","14638 CAMINITO LAZANJA","-","SAN DIEGO","CA","92127","US","22-MAR-1979","29-MAR-2019"
"CA5602111","NYELAND ACRES MUTUAL WATER CO","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","501-3,300","1,001-3,300","2,000","-","-","-","-","183","-","ONTIVERAS, DINA","ONTIVERAS, DINA","dinasemailbox@gmail.com","805-485-5113","-","-","-","P.O. Box 5605","-","OXNARD","CA","93031","US","22-MAR-1979","29-MAR-2019"
"CA3700958","LOS TULES MUTUAL WATER COMPANY","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","140","-","-","-","-","100","-","_COXSEY, JOE","_COXSEY, JOE","-","760-782-9200","-","-","-","P.O. BOX 416","-","WARNER SPRINGS","CA","92086","US","22-MAR-1979","29-MAR-2019"
"CA3700962","OAKVALE PARK","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","100","-","-","-","-","125","-","_AMBACHER, CONNIE","_AMBACHER, CONNIE","-","760-749-2895","-","-","-","14900 OAKVALE RD","-","ESCONDIDO","CA","92027","US","22-MAR-1979","29-MAR-2019"
"CA3700968","SAN PASQUAL ACADEMY","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","<=500","101-500","350","-","-","-","-","42","-","_LESIRE, JIM","_LESIRE, JIM","-","-","-","-","-","11937 CAMPO RD","-","SPRING VALLEY","CA","91978","US","05-JAN-1981","29-MAR-2019"
"CA3701184","BUTTERFIELD RANCH","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","350","-","-","-","-","75","-","GRICE, DAVID","GRICE, DAVID","davegrice@att.net","760-798-2092","-","-","-","9921 CARMEL MTN. RD #274","-","SAN DIEGO","CA","92129","US","22-MAR-1979","29-MAR-2019"
"CA3701341","QUIET OAKS MOBILE HOME PARK","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","120","-","-","-","-","45","-","_KIRCHWEHM, CHRIS","_KIRCHWEHM, CHRIS","thaliaspark@hotmail.com","760-782-9210","-","-","-","26455 PARADISE VALLEY RD","-","WARNER SPRINGS","CA","92086","US","22-MAR-1979","29-MAR-2019"
"CA5610002","FILLMORE WATER DEPT","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","10,001-100,000","10,001-50,000","15,222","-","-","-","-","3790","-","SMALLWOOD, DAVID","SMALLWOOD, DAVID","dsmallwood@ci.fillmore.ca.us","805-524-3701","-","805-524-5707","-","250 Central Avenue Central Park Plaza","-","FILLMORE","CA","93015","US","22-MAR-1979","29-MAR-2019"
"CA1910060","LA PUENTE VALLEY CWD","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","3,301-10,000","3,301-10,000","9,852","-","-","-","-","2428","-","GALINDO, GREG","GALINDO, GREG","ggalindo@lapuentewater.com","626-330-2126","-","626-330-2679","-","112 N. FIRST STREET","-","LA PUENTE","CA","91744","US","22-MAR-1979","29-MAR-2019"
"CA1010005","FIREBAUGH CITY","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","3,301-10,000","3,301-10,000","7,619","-","-","-","-","1642","-","GALLEGOS, BEN","GALLEGOS, BEN","BGallegos@ci.firebaugh.ca.us","559-659-2043","-","559-659-3412","-","1133 P Street","-","FIREBAUGH","CA","93622","US","22-MAR-1979","29-MAR-2019"
"CA1009020","FIVE POINTS RANCH","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","100","-","-","-","-","32","-","GALVAN, ARMANDO","GALVAN, ARMANDO","westsidewater@aol.com","559-630-1111","-","559-884-2648","-","P O BOX 99","-","FIVE POINTS","CA","93624","US","22-MAR-1979","29-MAR-2019"
